,age,sex,max_boulder_numeric,max_sport_numeric,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,ohpr,ohll,dl,shortcamp,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang,age_group
214,20.0,2.0,1.0,4.0,2.0,1.0,2.0,1.5,170.18,54.4310844,175.26,3.0,20.0,15.0,2.2679618500000003,4.082331330000001,40.0,30.0,14.968548210000002,12.70058636,81.6466266,25.0,18.8,0.055115565546219394,1.075,1.0416666666666667,20-29
215,26.0,1.0,5.0,7.0,2.0,1.0,2.0,1.7833333333333337,177.8,77.1107029,180.2384,17.0,29.0,25.0,11.33980925,27.2155422,56.0,60.0,21.953870708000004,21.953870708000004,117.93401620000002,85.0,24.4,0.22046226218487755,1.3529411764705883,1.1470588235294117,20-29
216,21.0,1.0,3.0,7.0,2.0,2.0,4.0,5.0,185.42000000000002,78.92507238,246.78640000000001,14.0,30.0,14.0,19.277675725,31.751465900000003,67.0,58.4,24.675424928,24.221832558,118.38760857,87.4,23.0,0.17738342934415438,1.4022988505747127,1.2534409443255685,20-29
217,27.0,1.0,5.0,9.0,5.0,2.0,4.0,8.333333333333334,175.26,74.84274105,177.8,16.0,52.0,42.0,28.12272694,31.751465900000003,65.0,62.0,21.681715286000003,21.681715286000003,109.76935354,70.0,24.4,0.2137815875732146,1.4242424242424243,1.3757575757575757,20-29
218,25.0,1.0,0.0,7.0,2.0,1.0,2.0,2.1666666666666665,180.34,70.30681735,187.96,18.0,35.0,47.0,22.6796185,45.359237,76.0,62.2,23.586803240000002,23.586803240000002,99.7903214,89.2,21.6,0.2560206915695352,1.6451612903225805,1.3225806451612903,20-29
219,30.0,1.0,7.0,9.0,6.0,3.0,3.0,2.9166666666666665,172.72,69.39963261,175.26,16.0,33.0,91.0,36.287389600000004,31.751465900000003,246.0,134.0,20.502375124000004,20.955967494,112.03731539,201.0,23.3,0.23054877091229029,1.457516339869281,1.5228758169934642,30-39
220,33.0,1.0,7.0,13.0,5.0,4.0,4.0,8.333333333333334,172.72,68.0388555,167.64000000000001,20.0,20.0,58.0,42.63768278,51.70953018,250.0,118.6,22.135307656000002,22.588900026,137.166332688,216.6,22.8,0.29394968291317014,1.76,1.6266666666666665,30-39
221,28.0,1.0,0.0,7.0,5.0,3.0,4.0,3.75,170.18,67.58526313,171.45,13.0,35.0,44.0,22.6796185,18.143694800000002,65.0,61.6,22.770336974000003,22.770336974000003,102.05828325,80.8,23.3,0.19234962472506098,1.2684563758389262,1.3355704697986577,20-29
222,23.0,2.0,0.0,9.0,3.0,1.0,2.0,4.166666666666667,172.72,57.60623099,170.18,11.0,13.0,29.0,13.6077711,20.41165665,86.0,77.8,12.428430938000002,12.24699399,71.21400209000001,152.6,19.3,0.19095156567194121,1.3543307086614174,1.2362204724409451,20-29
223,30.0,1.0,3.0,7.0,4.0,2.0,2.0,2.5,170.18,68.0388555,170.18,16.0,44.0,10.0,0.0,45.359237,24.0,210.0,28.12272694,28.12272694,149.6854821,160.0,23.5,0.2351597463305361,1.6666666666666665,1.0,30-39
224,26.0,2.0,1.0,1.0,4.0,1.0,2.0,1.1666666666666667,172.72,70.30681735,175.26,3.0,16.0,22.0,11.793401620000001,4.535923700000001,4.0,40.86,15.966451424000002,15.512859054,80.830160334,36.11,23.6,0.04267011526158921,1.064516129032258,1.167741935483871,20-29
225,25.0,1.0,9.0,13.0,7.0,7.0,4.0,12.5,172.72,67.58526313,180.34,13.0,29.0,40.0,24.947580350000003,34.01942775,155.0,62.0,20.41165665,18.143694800000002,111.13013065000001,78.0,22.7,0.19234962472506098,1.5033557046979864,1.3691275167785235,20-29
226,31.0,1.0,7.0,13.0,8.0,8.0,4.0,5.0,172.72,68.673884818,177.8,23.0,45.0,61.0,31.751465900000003,36.287389600000004,195.0,115.2,24.49398798,23.133210870000006,140.16004233,235.4,23.0,0.3349162503469078,1.5284015852047557,1.4623513870541611,30-39
227,34.0,1.0,7.0,11.0,4.0,2.0,3.0,2.5,177.8,79.37866475,187.96,15.0,30.0,45.0,36.287389600000004,45.359237,320.0,20.0,20.41165665,20.41165665,74.84274105,40.0,25.1,0.18896765330132365,1.5714285714285714,1.457142857142857,30-39
228,50.0,1.0,4.0,9.0,7.0,2.0,4.0,4.166666666666667,172.72,76.65711053,167.64000000000001,11.0,41.0,35.0,18.143694800000002,27.2155422,100.0,50.0,24.947580350000003,20.41165665,113.3980925,120.0,25.7,0.14349614698423985,1.3550295857988166,1.2366863905325445,50-59
229,32.0,1.0,9.0,11.0,7.0,4.0,1.0,1.6666666666666667,175.26,78.47148001000001,177.8,16.0,30.0,53.0,36.287389600000004,49.895160700000005,125.0,112.6,22.135307656000002,21.681715286,125.10077564600002,200.0,25.5,0.20389573381260354,1.6358381502890174,1.4624277456647399,30-39
230,41.0,2.0,6.0,13.0,7.0,4.0,3.0,8.333333333333334,170.18,63.502931800000006,165.1,12.0,22.0,63.0,15.875732950000002,27.2155422,137.0,137.0,21.772433760000002,21.31884139,106.59420695,217.0,21.9,0.18896765330132362,1.4285714285714286,1.25,40-49
231,33.0,1.0,7.0,11.0,8.0,4.0,2.0,8.333333333333334,182.88,81.19303423000001,185.42000000000002,15.0,30.0,30.0,34.01942775,43.09127515,135.0,140.4,25.673328142000003,25.310454246000003,134.354059994,236.8,24.3,0.18474491244542812,1.5307262569832403,1.4189944134078212,30-39
232,32.0,2.0,3.0,7.0,3.0,2.0,4.0,3.75,162.56,58.05982336,162.56,15.0,40.0,34.0,11.33980925,22.6796185,77.0,119.4,13.789208048,13.154178730000002,81.64662660000002,219.4,22.0,0.2583542134979034,1.390625,1.1953125,30-39
233,25.0,1.0,6.0,9.0,2.0,1.0,4.0,2.5,187.96,82.55381134000001,187.96,14.0,29.0,25.0,15.875732950000002,48.98797596,36.0,65.0,29.48350405,29.48350405,174.63306245,72.0,23.4,0.16958635552682888,1.5934065934065933,1.1923076923076923,20-29
234,27.0,1.0,8.0,13.0,4.0,4.0,2.0,3.3333333333333335,187.96,83.91458845000001,193.04,20.0,41.0,42.0,36.287389600000004,63.502931800000006,122.0,34.0,24.947580350000003,24.493987980000004,155.58218291000003,75.4,23.8,0.23833758074040817,1.7567567567567568,1.4324324324324325,20-29
235,38.0,1.0,5.0,9.0,7.0,2.0,3.0,8.333333333333334,180.34,82.55381134000001,180.34,12.0,26.0,30.0,18.143694800000002,27.2155422,71.0,41.0,20.41165665,20.41165665,90.718474,73.0,25.4,0.14535973330871046,1.3296703296703296,1.2197802197802199,30-39
236,26.0,1.0,6.0,11.0,5.0,3.0,3.0,5.550000000000001,190.5,77.1107029,198.12,15.0,20.0,35.0,18.143694800000002,24.947580350000003,140.0,8.0,18.143694800000002,18.143694800000002,124.73790175,8.0,21.2,0.1945255254572449,1.323529411764706,1.2352941176470589,20-29
237,30.0,2.0,1.0,3.0,1.0,1.0,2.0,0.8333333333333334,157.48,55.33826914,162.56,10.0,20.0,20.0,8.164662660000001,12.24699399,49.0,56.0,12.519149412,12.7550174444,84.005306924,106.4,22.3,0.18070677228268653,1.221311475409836,1.1475409836065573,30-39
238,41.0,1.0,4.0,9.0,5.0,3.0,3.0,4.083333333333333,175.00600000000003,68.0388555,176.022,20.0,29.0,45.0,23.405366292000004,32.20505827,106.0,132.2,22.135307656000002,21.228122916,127.82232986599999,207.8,22.2,0.29394968291317014,1.4733333333333334,1.3331193640494106,40-49
239,26.0,1.0,6.0,9.0,3.0,2.0,2.0,2.3333333333333335,175.26,68.0388555,176.53,15.0,30.0,68.0,54.4310844,52.163122550000004,146.0,50.0,25.673328142000003,24.040395609999997,141.15794554400003,102.0,22.1,0.22046226218487758,1.7666666666666668,1.8,20-29
240,42.0,1.0,8.0,13.0,7.0,6.0,4.0,8.333333333333334,180.34,69.39963261,193.04,25.0,31.0,61.0,40.8233133,40.8233133,245.0,125.2,20.41165665,20.41165665,120.20197805000001,195.2,21.3,0.36023245455045355,1.588235294117647,1.588235294117647,40-49
241,40.0,1.0,1.0,9.0,2.0,1.0,4.0,2.9666666666666663,182.88,74.84274105,185.42000000000002,10.0,50.0,20.0,18.143694800000002,20.41165665,100.0,150.0,15.875732950000002,15.875732950000002,99.79032140000001,189.0,22.4,0.13361349223325913,1.2727272727272727,1.2424242424242424,40-49
242,39.0,1.0,0.0,5.0,2.0,1.0,3.0,2.9166666666666665,177.8,74.84274105,187.96,13.0,22.0,21.0,20.41165665,34.01942775,45.0,69.0,20.41165665,19.958064280000002,116.11964672000002,91.0,23.7,0.17369753990323689,1.4545454545454546,1.2727272727272727,30-39
243,28.0,2.0,1.0,5.0,3.0,2.0,1.0,2.0833333333333335,167.64000000000001,70.76040972,167.64000000000001,4.0,9.0,8.0,0.0,6.80388555,22.0,31.0,12.882023308,12.609867886,73.57268241400001,40.0,25.2,0.056528785175609636,1.0961538461538463,1.0,20-29
244,40.0,2.0,3.0,4.0,2.0,1.0,1.0,0.8333333333333334,157.48,48.08079122,157.48,10.0,25.0,56.0,18.143694800000002,13.6077711,124.0,83.0,16.601480742,17.055073112,109.31576117000002,88.0,19.4,0.20798326621214866,1.2830188679245282,1.3773584905660377,40-49
245,33.0,2.0,6.0,15.0,7.0,4.0,4.0,7.5,162.9918,57.60623099,159.766,19.0,29.0,61.0,27.2155422,31.751465900000003,103.0,65.0,22.044589182000003,22.498181552,102.23972019800001,58.0,21.7,0.3298254316151712,1.5511811023622046,1.4724409448818898,30-39
246,28.0,1.0,0.0,9.0,4.0,2.0,1.0,0.8333333333333334,180.34,66.67807839000001,182.88000000000002,19.6,47.0,46.239999999999995,27.2155422,40.8233133,135.0,85.6,21.318841390000003,21.318841390000003,121.10916279,150.6,20.5,0.2796845819519269,1.6122448979591837,1.4081632653061225,20-29
247,31.0,2.0,4.0,9.0,7.0,1.0,2.0,1.6666666666666667,154.94,56.69904625,157.48,11.0,26.0,68.0,19.958064280000002,15.875732950000002,98.0,80.0,15.694296001999998,16.147888372,108.86216880000002,112.0,23.6,0.19400679072269225,1.28,1.352,30-39
248,33.0,1.0,6.0,11.0,6.0,4.0,4.0,4.583333333333333,190.5,79.37866475,198.12,14.0,21.0,24.5,9.071847400000001,38.55535145,85.0,94.6,19.50447191,18.143694800000002,96.16158243999999,152.4,21.9,0.17636980974790206,1.4857142857142858,1.1142857142857143,30-39
249,25.0,1.0,0.0,13.0,6.0,4.0,3.0,2.75,176.53,58.9670081,184.15,12.0,21.0,31.0,13.6077711,22.6796185,173.0,70.0,13.6077711,13.6077711,97.52235955,182.0,18.9,0.20350362663219468,1.3846153846153846,1.2307692307692306,20-29
250,32.0,1.0,9.0,11.0,5.0,3.0,2.0,4.166666666666667,167.64000000000001,60.32778521,162.56,22.0,48.0,70.0,47.62719885,49.895160700000005,203.0,162.8,26.671231356000003,25.219735772,122.92353227000001,285.0,21.5,0.3646744186516772,1.8270676691729324,1.7894736842105263,30-39
251,73.0,1.0,0.0,7.0,7.0,7.0,4.0,0.0,185.42000000000002,72.57477920000001,187.96,13.0,15.0,40.0,22.6796185,24.947580350000003,75.0,76.0,21.046685968000002,19.232316488000002,91.17206637000001,113.0,21.1,0.179125588025213,1.34375,1.3125,60+
252,42.0,1.0,0.0,13.0,7.0,4.0,2.0,3.3333333333333335,182.88,72.57477920000001,190.5,13.0,31.0,58.0,36.287389600000004,36.287389600000004,183.0,111.0,24.947580350000003,24.947580350000003,140.16004232999998,147.0,21.7,0.179125588025213,1.5,1.5,40-49
253,25.0,2.0,0.0,11.0,4.0,3.0,2.0,6.0,162.56,56.24545388,165.1,13.0,31.0,43.0,22.6796185,27.2155422,200.0,123.0,16.329325320000002,15.875732950000002,102.05828325,221.0,21.3,0.2311297910002749,1.4838709677419355,1.403225806451613,20-29
254,38.0,1.0,9.0,15.0,6.0,4.0,3.0,5.833333333333333,170.18,60.32778521,175.26,20.0,36.0,75.0,41.27690567,49.895160700000005,186.2,137.8,26.671231356000003,25.219735772,131.99537967,262.8,20.8,0.331522198774252,1.8270676691729324,1.6246240420105402,30-39
255,58.0,2.0,0.0,5.0,7.0,1.0,2.0,2.9166666666666665,166.37,66.22448602,166.37,0.0,1.0,13.0,0.0,0.0,23.0,87.0,11.33980925,5.4431084400000005,88.45051215000001,168.0,23.9,0.16859795449836276,1.0,1.0,50-59
256,28.0,1.0,9.0,4.0,2.0,1.0,1.0,2.0833333333333335,187.96,72.57477920000001,193.04,17.0,28.0,48.0,31.751465900000003,31.751465900000003,80.0,53.4,19.867345806,20.901536409600002,101.15109851000001,88.6,20.5,0.2342411535714324,1.4375,1.4375,20-29
257,28.0,2.0,4.0,11.0,7.0,5.0,2.0,2.0833333333333335,162.56,70.76040972,162.56,13.0,33.0,23.0,9.071847400000001,23.586803240000002,75.0,85.0,15.875732950000002,13.6077711,83.91458845000001,124.0,26.8,0.18371855182073132,1.3333333333333335,1.1282051282051282,20-29
258,28.0,3.0,5.0,7.0,3.0,2.0,2.0,4.250000000000001,176.784,70.30681735,187.96,15.0,40.0,38.4,27.2155422,29.48350405,81.2,54.0,20.230219702000003,20.683812072000002,103.41906036,75.0,23.72,0.21335057630794604,1.4193548387096775,1.3870967741935485,20-29
259,55.0,1.0,0.0,7.0,7.0,1.0,3.0,2.0833333333333335,185.42000000000002,68.0388555,185.42000000000002,8.0,6.0,30.0,16.78291769,13.6077711,70.0,73.0,20.411656650000005,19.413753436,83.91458845,118.4,19.8,0.11757987316526805,1.2,1.2466666666666668,50-59
260,32.0,1.0,3.0,4.0,3.0,2.0,3.0,2.9166666666666665,182.88,73.48196394,182.88,17.0,38.0,15.0,5.4431084400000005,29.48350405,24.0,113.2,18.778724118000003,18.778724118000003,98.88313666000002,174.6,22.0,0.23134928747795797,1.4012345679012346,1.0740740740740742,30-39
261,46.0,2.0,0.0,7.0,7.0,4.0,1.0,1.0,160.02,63.502931800000006,168.402,6.0,20.0,21.0,12.24699399,8.164662660000001,60.0,73.0,15.875732950000003,14.514955839999999,64.86370891,129.0,24.8,0.09448382665066181,1.1285714285714286,1.1928571428571428,40-49
262,37.0,1.0,6.0,11.0,7.0,5.0,3.0,2.9166666666666665,180.34,87.54332741,185.42000000000002,17.0,24.0,61.0,53.97749203,47.173606480000004,131.0,61.0,31.751465900000003,29.48350405,147.41752025,91.0,26.9,0.19418955736491808,1.538860103626943,1.616580310880829,30-39
263,32.0,1.0,0.0,13.0,7.0,3.0,3.0,2.5,182.88,73.48196394,185.42000000000002,16.0,24.0,35.0,24.947580350000003,40.8233133,82.0,58.0,22.6796185,20.41165665,56.69904625,76.0,22.0,0.21774050586160748,1.5555555555555556,1.3395061728395061,30-39
264,38.0,2.0,0.0,13.0,7.0,7.0,2.0,5.833333333333333,167.64000000000001,54.4310844,170.18,10.0,12.0,46.0,13.6077711,15.875732950000002,74.0,130.0,16.964354638000003,16.057169898,78.01788764,180.0,19.4,0.1837185518207313,1.2916666666666667,1.2500000000000002,30-39
265,30.0,1.0,0.0,9.0,5.0,4.0,4.0,3.5,182.88,79.37866475,187.96,16.0,24.0,39.0,20.41165665,48.98797596,84.0,64.6,23.768240188,23.133210870000003,83.279559132,83.0,23.7,0.20156549685474523,1.6171428571428574,1.2571428571428571,30-39
266,27.0,1.0,5.0,5.0,5.0,1.0,2.0,1.6666666666666667,175.26,65.77089365,187.96,14.0,27.0,50.2,27.2155422,40.8233133,128.0,104.0,20.774530546,20.774530546,123.64928006200003,152.8,21.4,0.21286011521298523,1.6206896551724137,1.4137931034482758,20-29
267,27.0,2.0,6.0,9.0,6.0,1.0,4.0,3.0,152.4,48.534383590000004,153.67000000000002,15.0,25.0,37.0,24.947580350000003,20.41165665,105.0,50.0,11.33980925,11.33980925,83.91458845000001,76.0,20.9,0.30905924605356666,1.4205607476635513,1.5140186915887852,20-29
268,40.0,2.0,6.0,13.0,6.0,2.0,3.0,5.833333333333333,153.67000000000002,43.99845989,153.67000000000002,10.0,20.0,63.0,19.50447191,18.143694800000002,225.0,120.2,10.43262451,9.071847400000001,78.47148001000001,274.8,18.6,0.22728068266482226,1.4123711340206184,1.443298969072165,40-49
269,40.0,2.0,0.0,9.0,8.0,3.0,2.0,3.3333333333333335,157.48,54.4310844,165.1,3.0,16.0,23.0,3.401942775,3.401942775,36.0,86.0,11.158372302,11.394240334400001,82.644529814,168.2,21.9,0.055115565546219394,1.0625,1.0625,40-49
270,28.0,1.0,4.0,9.0,2.0,2.0,2.0,4.166666666666667,170.18,81.6466266,176.784,12.0,20.0,32.0,14.51495584,40.8233133,114.0,124.0,19.958064280000002,19.958064280000002,111.58372302000001,182.0,28.2,0.14697484145658504,1.5,1.1777777777777778,20-29
271,50.0,1.0,3.0,9.0,4.0,4.0,4.0,5.833333333333333,177.8,72.57477920000001,177.8,14.0,30.0,60.0,22.6796185,30.390688790000002,110.0,102.8,20.41165665,18.143694800000002,136.80345879200001,153.0,23.0,0.19290447941176786,1.41875,1.3125,50-59
272,25.0,2.0,5.0,7.0,4.0,2.0,3.0,6.0,154.94,63.95652417,160.02,7.0,16.0,11.0,2.2679618500000003,12.70058636,22.0,33.0,10.251187562000002,10.43262451,79.922975594,28.0,26.6,0.1094493500208612,1.1985815602836878,1.0354609929078014,20-29
273,31.0,2.0,0.0,3.0,3.0,1.0,4.0,0.8333333333333334,170.18,63.502931800000006,175.26,8.0,9.0,47.0,11.33980925,11.33980925,45.0,61.0,13.6077711,13.6077711,61.23496995,135.0,21.9,0.12597843553421575,1.1785714285714284,1.1785714285714284,30-39
274,55.0,1.0,0.0,9.0,7.0,3.0,4.0,5.0,172.72,74.38914868,182.88,14.0,43.0,45.0,24.947580350000003,27.2155422,220.0,120.0,22.6796185,22.6796185,136.077711,315.0,24.9,0.18819949210904183,1.3658536585365855,1.3353658536585367,50-59
275,29.0,1.0,8.0,9.0,5.0,5.0,3.0,6.666666666666667,172.72,86.1825503,184.15,11.0,35.0,61.0,24.04039561,32.658650640000005,75.0,61.0,31.751465900000003,31.751465900000003,137.89208048,82.0,28.9,0.12763604652808702,1.3789473684210527,1.2789473684210526,20-29
276,42.0,1.0,1.0,5.0,5.0,1.0,3.0,2.0,180.34,98.88313666,177.8,11.0,45.0,22.0,15.875732950000002,20.41165665,51.0,95.6,20.41165665,20.41165665,122.46993990000001,161.4,30.4,0.11124242587310336,1.2064220183486238,1.1605504587155964,40-49
277,25.0,1.0,6.0,9.0,2.0,1.0,4.0,4.166666666666667,187.96,84.36818082,187.96,18.0,35.0,30.0,31.751465900000003,52.163122550000004,75.0,70.0,26.580512882000004,26.126920512000005,115.21246197999999,74.0,23.9,0.21335057630794604,1.6182795698924732,1.3763440860215053,20-29
278,29.0,2.0,6.0,9.0,7.0,4.0,4.0,10.0,157.48,59.874192840000006,167.64000000000001,15.0,25.0,40.0,27.2155422,20.41165665,7.0,74.0,20.41165665,20.41165665,117.9340162,110.0,24.1,0.25052529793736084,1.3409090909090908,1.4545454545454546,20-29
279,31.0,2.0,4.0,9.0,7.0,2.0,3.0,8.333333333333334,172.72,61.23496995,177.8,11.0,18.8,42.4,18.143694800000002,15.875732950000002,100.0,88.2,12.882023308,12.700586359999999,63.50293180000001,139.2,20.5,0.17963591733582618,1.2592592592592593,1.2962962962962963,30-39
280,30.0,2.0,0.0,3.0,1.0,1.0,4.0,6.25,157.48,56.69904625,129.54,10.0,35.0,4.0,0.0,14.968548210000002,24.0,59.6,14.152081944000003,13.925285759000001,81.19303423,100.6,22.9,0.17636980974790206,1.264,1.0,30-39
281,36.0,1.0,0.0,7.0,7.0,3.0,3.0,0.8333333333333334,185.42000000000002,85.27536556,190.5,8.0,20.0,32.0,28.12272694,15.875732950000002,85.0,106.4,19.958064280000002,19.958064280000002,54.4310844,202.4,24.8,0.09381372858930961,1.1861702127659575,1.3297872340425532,30-39
282,60.0,1.0,7.0,11.0,7.0,7.0,3.0,3.3333333333333335,177.8,67.58526313,175.26,34.0,35.0,22.0,18.143694800000002,54.884676770000006,60.0,62.0,20.41165665,18.143694800000002,72.57477920000001,100.0,21.4,0.5030682492809287,1.812080536912752,1.2684563758389262,60+
283,33.0,1.0,5.0,7.0,4.0,3.0,4.0,3.6333333333333337,165.1,59.874192840000006,164.592,14.0,23.0,64.0,32.840087588,27.2155422,147.0,65.0,23.133210870000003,23.586803240000002,110.67653828000002,75.0,22.0,0.23382361140820346,1.4545454545454546,1.5478132898362371,30-39
284,42.0,1.0,3.0,9.0,7.0,2.0,4.0,4.166666666666667,187.96,88.45051215000001,182.88,8.0,20.0,39.0,22.6796185,22.6796185,67.0,70.0,21.681715286000003,20.320938176000002,95.2543977,76.0,25.0,0.0904460562809754,1.2564102564102564,1.2564102564102564,40-49
285,29.0,2.0,6.0,5.0,5.0,4.0,2.0,2.5,167.64000000000001,64.86370891,162.56,12.0,27.0,55.0,29.48350405,20.41165665,147.0,76.4,20.86524902,20.86524902,114.30527724000004,101.8,23.1,0.18500329693835882,1.3146853146853146,1.4545454545454546,20-29
286,26.0,2.0,3.0,3.0,2.0,1.0,4.0,4.166666666666667,170.18,57.152638620000005,167.64000000000001,9.0,20.0,16.0,5.8967008100000005,11.33980925,36.0,47.0,13.6077711,14.51495584,97.52235955,37.0,19.7,0.1574730444177697,1.1984126984126984,1.1031746031746033,20-29
287,35.0,1.0,0.0,13.0,7.0,3.0,1.0,0.8333333333333334,182.88,71.21400209000001,187.96,29.0,41.0,49.0,23.586803240000002,45.359237,213.0,107.0,25.764046616,25.764046616,147.14536482800003,192.0,21.3,0.4072232868383089,1.6369426751592357,1.3312101910828025,30-39
288,53.0,1.0,0.0,9.0,7.0,4.0,4.0,5.833333333333333,182.88,71.66759446,182.88,7.0,13.0,26.0,22.6796185,16.78291769,115.0,66.0,18.688005644,18.234413274,85.27536556,78.0,21.4,0.0976731541325407,1.2341772151898736,1.3164556962025318,50-59
289,49.0,1.0,4.0,9.0,3.0,1.0,2.0,2.0833333333333335,170.18,64.86370891,172.72,18.0,30.0,52.0,19.958064280000002,38.10175908,113.0,105.4,21.046685968,20.683812072000002,124.82862022400002,146.2,22.4,0.27750494540753823,1.5874125874125875,1.3076923076923077,40-49
290,33.0,3.0,0.0,9.0,6.0,2.0,2.0,3.3333333333333335,166.99992,62.368950875,165.1,13.0,27.0,23.0,4.535923700000001,20.41165665,48.0,74.4,17.417947008000002,17.6538150404,97.61307802399999,126.2,22.4,0.20843704788388426,1.3272727272727274,1.0727272727272728,30-39
291,29.0,1.0,4.0,9.0,5.0,2.0,3.0,8.333333333333334,176.53,63.502931800000006,170.18,17.0,32.0,26.0,17.23651006,29.937096420000003,81.0,96.8,19.958064280000002,19.958064280000002,112.94450013000001,122.4,20.4,0.2677041755102085,1.4714285714285715,1.2714285714285714,20-29
292,50.0,1.0,4.0,11.0,7.0,6.0,4.0,6.666666666666667,168.91,68.0388555,172.72,16.0,36.0,46.0,22.6796185,32.658650640000005,125.0,115.0,24.675424928000005,23.768240188000004,113.3980925,245.0,23.8,0.2351597463305361,1.48,1.3333333333333335,50-59
293,49.0,1.0,0.0,9.0,7.0,7.0,2.0,2.5,175.26,63.04933943,177.8,17.0,30.0,39.5,18.143694800000002,34.01942775,125.0,67.0,20.41165665,22.6796185,107.95498406,107.0,20.5,0.2696301048304258,1.539568345323741,1.2877697841726619,40-49
294,28.0,1.0,8.0,9.0,5.0,3.0,2.0,2.5,165.1,70.30681735,175.26,22.0,27.0,66.0,43.99845989,59.874192840000006,110.0,100.0,24.947580350000003,24.947580350000003,79.37866475,106.0,25.8,0.31291417858498755,1.8516129032258064,1.6258064516129034,20-29
295,30.0,2.0,0.0,9.0,5.0,1.0,3.0,4.166666666666667,164.08399999999997,47.62719885,170.942,20.0,20.0,52.0,29.937096420000003,29.937096420000003,173.0,90.6,19.05087954,19.50447191,109.76935354,118.8,17.7,0.41992811844738587,1.6285714285714286,1.6285714285714286,30-39
296,42.0,1.0,0.0,13.0,7.0,3.0,3.0,8.333333333333334,180.34,79.37866475,187.96,13.0,30.0,32.0,24.947580350000003,36.287389600000004,120.0,186.0,29.48350405,29.48350405,136.077711,308.0,24.4,0.16377196619448048,1.457142857142857,1.3142857142857143,40-49
297,38.0,1.0,7.0,13.0,7.0,3.0,3.0,4.166666666666667,172.72,72.57477920000001,172.72,19.0,34.0,34.0,13.6077711,52.163122550000004,124.0,65.0,29.48350405,24.947580350000003,161.02529135,126.0,24.3,0.2617989363445421,1.71875,1.1875,30-39
298,35.0,1.0,6.0,9.0,6.0,3.0,4.0,2.5,147.32,70.30681735,147.32,15.0,25.0,57.0,47.62719885,49.895160700000005,188.0,72.0,22.951773922000005,22.498181552,115.66605435000001,120.0,32.4,0.21335057630794604,1.7096774193548387,1.6774193548387097,30-39
299,28.0,2.0,7.0,13.0,3.0,2.0,4.0,14.583333333333334,157.48,53.07030729,154.94,12.0,12.0,67.0,31.751465900000003,22.6796185,189.0,94.0,15.785014476000004,15.42214058,98.248107342,216.0,21.4,0.22611514070243854,1.4273504273504274,1.5982905982905982,20-29
300,25.0,2.0,0.0,11.0,5.0,2.0,1.0,2.5,160.02,56.69904625,160.02,7.0,13.0,21.0,16.329325320000002,18.143694800000002,90.0,30.0,14.696392788000002,14.242800418000002,82.55381134,55.0,22.1,0.12345886682353144,1.32,1.288,20-29
301,37.0,1.0,7.0,9.0,7.0,7.0,2.0,5.0,172.72,75.29633342000001,182.88,19.0,41.0,43.0,26.30835746,38.55535145,157.0,141.0,24.04039561,24.04039561,137.89208048,167.0,25.2,0.25233632418751045,1.5120481927710843,1.3493975903614457,30-39
302,30.0,1.0,10.0,15.0,8.0,3.0,3.0,6.666666666666667,182.88,79.37866475,195.58,26.0,42.0,58.0,45.359237,62.59574706,210.0,135.6,28.12272694,27.66913457,180.52976325999998,242.0,23.7,0.32754393238896096,1.7885714285714285,1.5714285714285714,30-39
303,37.0,1.0,3.0,7.0,4.0,3.0,4.0,8.333333333333334,172.72,69.85322498000001,177.8,15.0,30.0,45.0,25.85476509,37.648166710000005,121.0,90.0,19.958064280000002,19.958064280000002,139.70644996000001,105.0,23.4,0.21473596966059502,1.538961038961039,1.37012987012987,30-39
304,21.0,3.0,6.0,9.0,3.0,2.0,2.0,2.5,172.72,61.23496995,175.26,18.8,23.2,50.0,45.359237,38.55535145,109.8,72.0,17.962257852,18.415850222,66.587359916,113.6,20.5,0.29405257933572726,1.6296296296296298,1.7407407407407407,20-29
305,25.0,2.0,3.0,9.0,3.0,2.0,2.0,2.0833333333333335,157.48,49.895160700000005,160.02,23.0,20.0,30.0,13.6077711,27.2155422,107.2,68.2,14.787111262000002,14.333518892,78.290043062,131.4,20.1,0.460966548204744,1.5454545454545454,1.2727272727272727,20-29
306,23.0,2.0,3.0,9.0,3.0,3.0,2.0,1.3333333333333333,157.48,55.791861510000004,152.4,11.0,30.0,35.0,22.6796185,20.41165665,110.0,77.0,11.611964672000001,11.611964672000001,90.26488163,91.0,22.5,0.19716137268566286,1.3658536585365852,1.4065040650406504,20-29
307,30.0,2.0,0.0,5.0,5.0,2.0,2.0,5.0,170.18,61.23496995,168.656,9.0,20.0,36.0,15.875732950000002,22.6796185,110.0,80.686,17.871539378,17.417947008000002,80.73944186,133.276,21.1,0.14697484145658504,1.3703703703703702,1.2592592592592593,30-39
308,34.0,1.0,4.0,11.0,4.0,3.0,2.0,1.6666666666666667,182.88,78.01788764,185.42000000000002,22.0,44.0,34.0,31.751465900000003,51.255937810000006,184.0,222.0,28.032008466,27.306260673999997,175.08665482,360.0,23.3,0.2819866144225178,1.6569767441860466,1.4069767441860466,30-39
