,age,sex,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,shortcamp,ohpr,ohll,dl,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang,max_sport_numeric,max_boulder_numeric
174,35.0,1.0,7.0,2.0,4.0,5.0,177.8,68.94604024,182.88,16.0,32.0,52.0,26.30835746,27.2155422,126.4,100.8,184.2,24.947580350000003,24.947580350000003,102.05828325,21.8,0.2320655391419764,1.3947368421052633,1.381578947368421,13.0,0.0
175,25.0,2.0,4.0,1.0,4.0,6.25,165.1,48.98797596,165.1,6.0,12.0,42.0,13.6077711,11.33980925,116.0,74.486,117.676,14.06136347,13.607771100000003,74.38914868000002,18.0,0.12247903454715421,1.2314814814814816,1.277777777777778,13.0,7.0
176,24.0,1.0,2.0,2.0,2.0,3.3333333333333335,172.72,64.86370891,203.2,26.0,43.0,100.0,38.55535145,39.099662294,0.0,0.0,0.0,21.772433760000002,19.50447191,181.436948,21.7,0.4008404766997774,1.5972186098600314,1.5944055944055944,0.0,9.0
177,34.0,1.0,6.0,2.0,2.0,0.4166666666666667,177.8,71.66759446,177.8,19.0,37.0,55.0,31.751465900000003,45.359237,93.8,137.0,209.8,24.403269506000004,24.403269506000004,176.90102430000002,22.7,0.26511284693118187,1.6329113924050633,1.4430379746835442,0.0,10.0
178,25.0,1.0,4.0,3.0,3.0,5.833333333333333,180.34,66.67807839000001,185.42000000000002,15.0,25.0,36.0,22.6796185,36.74098197,103.0,90.6,155.4,19.141598014000003,19.5407592996,109.31576117,20.5,0.22496149202538526,1.551020408163265,1.3401360544217686,0.0,8.0
179,26.0,2.0,4.0,1.0,2.0,1.6666666666666667,172.72,63.502931800000006,167.64000000000001,9.0,20.0,3.0,0.0,11.33980925,0.0,48.2,72.0,12.70058636,12.020197805,68.49244787,21.3,0.14172573997599272,1.1785714285714284,1.0,7.0,3.0
180,37.0,1.0,4.0,1.0,4.0,2.0833333333333335,180.34,86.1825503,182.88,8.0,30.0,9.0,0.0,13.6077711,3.0,1.0,1.0,0.45359237,0.45359237,0.45359237,26.5,0.09282621565679056,1.1578947368421053,1.0,7.0,1.0
181,36.0,2.0,7.0,3.0,3.0,5.833333333333333,177.8,74.38914868,177.8,4.0,22.0,26.0,16.329325320000002,3.17514659,36.0,95.8,160.6,18.234413274,18.234413274,73.11909004399999,23.5,0.05377128345972623,1.0426829268292683,1.2195121951219514,9.0,0.0
182,41.0,1.0,7.0,7.0,3.0,5.833333333333333,165.1,60.781377580000004,170.18,16.0,15.0,70.0,34.926612490000004,31.751465900000003,413.0,136.6,401.6,19.50447191,19.958064280000002,122.46993990000001,22.3,0.2632385220117941,1.5223880597014927,1.5746268656716418,15.0,0.0
183,43.0,1.0,7.0,5.0,3.0,3.3333333333333335,177.8,76.65711053,182.88,25.0,39.0,46.0,18.143694800000002,54.4310844,155.0,132.8,194.4,27.2155422,27.2155422,133.80974915000002,24.2,0.3261276067823633,1.710059171597633,1.2366863905325445,13.0,0.0
184,34.0,1.0,7.0,7.0,4.0,7.083333333333333,175.26,65.77089365,185.42000000000002,24.0,31.0,60.0,33.11224301,36.287389600000004,250.0,118.6,178.2,18.59728717,20.86524902,128.09448528800002,21.4,0.36490305465083184,1.5517241379310347,1.5034482758620689,13.0,11.0
185,27.0,1.0,7.0,3.0,3.0,8.333333333333334,170.18,67.13167076,177.8,21.0,30.0,55.0,65.77089365,56.69904625,193.0,143.548,203.81,22.6796185,20.41165665,129.27382545,23.2,0.31281807472178574,1.8445945945945945,1.9797297297297298,0.0,12.0
186,26.0,2.0,5.0,2.0,3.0,3.3333333333333335,158.75,47.62719885,156.845,11.0,29.0,39.0,22.770336974000003,21.409559864000006,105.0,86.0,122.4,13.063460256000003,12.972741782000003,100.69750614,18.9,0.23096046514606222,1.428344828142682,1.4519452592904891,9.0,5.0
187,35.0,1.0,7.0,4.0,4.0,2.5,182.88,77.1107029,190.5,15.0,29.0,60.0,49.895160700000005,31.751465900000003,138.0,106.0,172.6,25.038298824,23.677521714,119.47623025800002,23.1,0.1945255254572449,1.4117647058823528,1.6470588235294117,11.0,7.0
188,27.0,1.0,4.0,3.0,2.0,3.3333333333333335,177.8,79.37866475,185.42000000000002,19.0,31.0,36.0,42.63768278,42.63768278,138.0,80.0,119.0,26.761949830000002,24.947580350000003,104.77983747,25.1,0.23935902751500995,1.5371428571428571,1.5371428571428571,9.0,7.0
189,33.0,1.0,5.0,4.0,2.0,4.166666666666667,170.18,57.60623099,173.99,24.0,70.0,75.0,30.390688789999995,30.753562686000002,147.4,142.0,233.6,19.595190384,19.323034962,106.866362372,19.9,0.41662159782968994,1.4988069423163026,1.4967217664961432,0.0,7.0
190,30.0,1.0,7.0,4.0,1.0,2.5,185.42000000000002,87.99691978,2.54,25.0,25.0,60.0,36.287389600000004,36.287389600000004,145.6,98.2,152.6,22.6796185,18.143694800000002,149.6854821,25.6,0.2841008533310278,1.4123711340206184,1.4123711340206184,13.0,7.0
191,21.0,1.0,3.0,2.0,2.0,3.3333333333333335,180.34,74.84274105,175.26,17.0,40.0,45.0,27.2155422,38.55535145,57.0,67.8,81.4,21.228122916,21.228122916,131.5417873,23.0,0.22714293679654055,1.5151515151515151,1.3636363636363638,9.0,4.0
192,33.0,2.0,5.0,2.0,4.0,12.5,157.48,49.895160700000005,160.02,4.0,10.0,37.0,9.071847400000001,4.082331330000001,60.0,90.4,198.2,12.70058636,12.3014250744,61.960717742,20.1,0.08016809533995548,1.0818181818181818,1.1818181818181819,3.0,3.0
193,30.0,1.0,4.0,3.0,3.0,0.5,177.8,58.9670081,182.88,14.0,24.0,32.0,20.41165665,27.2155422,56.0,62.6,90.2,21.046685968000002,20.139501228,97.97595192,18.7,0.23742089773756048,1.4615384615384615,1.346153846153846,0.0,5.0
194,25.0,1.0,6.0,1.0,1.0,0.8333333333333334,168.91,64.86370891,175.26,13.0,29.0,35.0,30.209251842000004,32.29577674400001,128.8,64.4,98.2,15.149985158000002,14.514955839999999,79.37866475000001,22.7,0.2004202383498887,1.4893329193855511,1.460318905371537,5.0,3.0
195,31.0,1.0,3.0,2.0,4.0,2.5,179.07,71.66759446,182.88,11.0,34.0,27.0,10.43262451,24.947580350000003,5.0,122.8,177.2,23.133210870000003,23.133210870000003,120.20197805000001,22.3,0.1534863850654211,1.3481012658227849,1.1455696202531644,4.0,0.0
196,19.0,1.0,4.0,2.0,4.0,4.0,172.72,64.41011654,177.8,25.0,25.0,60.0,38.55535145,45.359237,7.0,20.0,30.0,11.33980925,11.33980925,45.359237,21.6,0.38813778553675626,1.704225352112676,1.5985915492957747,7.0,8.0
197,35.0,1.0,3.0,1.0,1.0,5.416666666666667,167.64000000000001,57.60623099,165.1,9.0,21.0,32.0,15.875732950000002,24.04039561,118.0,118.6,190.4,16.964354638,16.964354638000003,81.6466266,20.5,0.1562330991861337,1.4173228346456694,1.2755905511811023,0.0,5.0
198,25.0,1.0,5.0,2.0,3.0,6.666666666666667,190.5,77.1107029,198.12,10.0,25.0,23.6,18.143694800000002,20.41165665,85.0,56.6,70.8,20.41165665,20.41165665,115.66605435000001,21.2,0.12968368363816327,1.2647058823529411,1.2352941176470589,11.0,6.0
199,34.0,1.0,3.0,2.0,1.8,2.716666666666667,178.054,66.67807839000001,145.796,11.0,15.0,27.8,9.52543977,19.50447191,60.0,89.4,147.2,15.42214058,14.514955840000002,81.6466266,21.0,0.16497176081861586,1.292517006802721,1.142857142857143,5.0,1.0
200,30.0,1.0,6.0,6.0,3.0,5.583333333333333,182.88,77.1107029,190.5,26.0,45.0,70.0,52.163122550000004,52.163122550000004,170.0,119.8,241.0,28.12272694,28.12272694,158.7573295,23.1,0.3371775774592245,1.676470588235294,1.676470588235294,17.0,10.0
201,24.0,1.0,2.0,2.0,3.0,0.6666666666666666,180.34,70.30681735,180.34,12.0,19.2,31.6,14.51495584,20.41165665,85.0,78.6,121.6,16.057169898,15.875732950000003,80.28584949,21.6,0.17068046104635684,1.2903225806451613,1.206451612903226,5.0,0.0
202,33.0,1.0,3.0,3.0,2.0,2.3333333333333335,184.023,73.93555631000001,184.023,9.0,16.0,18.0,3.17514659,30.84428116,3.0,78.0,128.2,18.325131748,17.871539378,102.14900172400002,21.8,0.121727629427233,1.4171779141104295,1.0429447852760736,7.0,0.0
203,32.0,2.0,6.0,4.0,1.0,2.5,157.48,53.07030729,154.94,12.0,33.0,70.0,38.55535145,29.48350405,150.0,120.6,179.2,18.143694800000002,18.59728717,109.76935354,21.4,0.22611514070243854,1.5555555555555556,1.7264957264957266,11.0,8.0
204,38.0,1.0,5.0,3.0,4.0,5.0,179.07,72.57477920000001,176.53,23.0,60.0,28.0,14.968548210000002,44.905644630000005,120.0,124.0,181.2,22.6796185,22.6796185,113.85168487000001,22.6,0.3169145018907615,1.61875,1.20625,7.0,0.0
205,39.0,1.0,4.0,3.0,3.0,5.416666666666667,172.72,71.66759446,175.26,11.0,27.0,34.0,10.43262451,28.12272694,75.0,85.0,124.0,19.685908858,17.871539378,98.42954429000001,24.0,0.1534863850654211,1.3924050632911393,1.1455696202531644,9.0,4.0
206,31.0,2.0,7.0,2.0,1.0,0.8333333333333334,157.48,58.9670081,162.56,11.0,18.0,28.0,4.535923700000001,15.875732950000002,35.0,96.6,184.8,13.6077711,13.6077711,150.13907447,23.8,0.1865449910795118,1.2692307692307692,1.0769230769230769,0.0,1.0
207,16.0,1.0,4.0,2.0,2.0,1.6666666666666667,172.72,65.77089365,175.26,16.0,21.0,49.0,43.09127515,38.55535145,136.0,67.2,114.4,23.496084766000003,22.679618500000004,106.86636237200003,22.0,0.24326870310055454,1.5862068965517242,1.6551724137931034,11.0,9.0
208,31.0,1.0,3.0,2.0,3.0,1.4833333333333332,185.42000000000002,77.1107029,190.5,22.0,35.0,50.0,29.48350405,53.523899660000005,83.0,104.0,150.8,27.2155422,27.2155422,171.45791586,22.4,0.28530410400395917,1.6941176470588237,1.3823529411764706,0.0,4.0
209,34.0,1.0,7.0,2.0,4.0,3.3333333333333335,177.8,71.66759446,180.34,16.0,25.0,44.0,30.390688790000002,33.56583538,106.0,107.6,172.6,20.86524902,20.86524902,135.89627405200002,22.7,0.22325292373152159,1.4683544303797469,1.4240506329113924,9.0,0.0
210,36.0,2.0,7.0,1.0,4.0,3.3333333333333335,177.8,60.32778521,175.26,9.8,5.0,13.0,4.535923700000001,14.787111262000002,106.0,113.88600000000001,179.876,15.875732950000002,15.875732950000002,73.93555631000001,19.1,0.15117600113287483,1.2288243900698073,1.075187969924812,7.0,0.0
211,27.0,1.0,5.0,3.0,4.0,2.9166666666666665,187.96,71.66759446,191.77,10.0,15.0,35.4,27.2155422,15.875732950000002,96.2,69.0,85.2,15.875732950000002,15.875732950000002,65.77089365,20.3,0.139533077332201,1.2215189873417722,1.379746835443038,0.0,8.0
212,41.0,1.0,6.0,4.0,2.0,5.833333333333333,182.88,77.1107029,185.42000000000002,7.0,25.0,18.0,19.05087954,25.85476509,70.0,94.8,154.6,20.41165665,18.143694800000002,45.359237,23.1,0.09077857854671428,1.3352941176470587,1.2470588235294118,9.0,4.0
213,30.0,1.0,6.0,2.0,1.0,3.3333333333333335,182.88,68.0388555,187.96,12.0,22.0,57.0,41.73049804,29.937096420000003,150.0,68.8,146.2,22.044589182000003,21.590996812,111.76515996799999,20.3,0.17636980974790206,1.4400000000000002,1.6133333333333333,15.0,0.0
214,28.0,1.0,5.0,3.0,4.0,6.25,187.96,86.63614267,193.04,16.0,15.0,30.0,21.772433760000002,45.359237,90.2,78.4,108.8,23.677521714,23.223929344000002,151.95344395,24.5,0.18468042905539483,1.5235602094240839,1.2513089005235603,11.0,5.0
215,34.0,2.0,3.0,2.0,4.0,8.333333333333334,162.56,61.23496995,163.83,9.0,26.0,23.0,7.25747792,15.875732950000002,25.0,97.0,176.2,16.964354638,17.200222670400002,96.796611758,23.2,0.14697484145658504,1.2592592592592593,1.1185185185185187,3.0,0.0
216,52.0,1.0,3.0,2.0,4.0,3.25,168.91,58.9670081,180.34,17.0,30.0,20.0,12.24699399,28.12272694,74.0,89.2,117.8,19.50447191,19.50447191,102.96546799000001,20.7,0.2882968043956091,1.4769230769230768,1.2076923076923078,7.0,3.0
217,22.0,2.0,4.0,3.0,4.0,2.0833333333333335,162.56,56.69904625,162.56,14.0,25.0,45.0,24.947580350000003,18.143694800000002,114.0,67.0,94.6,15.240703632,14.787111262000002,80.28584949,21.5,0.24691773364706288,1.32,1.44,9.0,4.0
218,38.0,3.0,6.4,3.8,2.8,5.533333333333333,175.26,79.37866475,180.594,17.2,40.6,37.8,24.947580350000003,28.12272694,189.0,99.2,273.4,25.40117272,24.720784165000005,91.17206637000001,23.759999999999998,0.23466211713278423,1.354285714285714,1.3142857142857143,13.0,5.0
219,22.0,1.0,5.6,3.0,3.0,5.0,172.72,71.21400209000001,172.72,18.0,32.8,62.0,48.08079122,56.69904625,250.0,111.2,153.8,29.029911680000005,29.029911680000005,177.08246124800002,23.9,0.25275928148584687,1.7961783439490446,1.6751592356687899,11.0,0.0
220,21.0,1.0,4.0,2.0,2.0,12.5,182.88,77.1107029,182.88,18.0,30.0,120.0,40.8233133,31.751465900000003,200.0,116.2,251.6,16.329325320000002,16.329325320000002,83.91458845000001,23.1,0.2334306305486939,1.4117647058823528,1.5294117647058822,11.0,6.0
221,34.0,1.0,7.0,1.0,1.0,1.25,170.18,64.86370891,177.8,15.0,27.0,22.0,11.33980925,31.751465900000003,90.0,137.8,207.0,17.871539378,17.690102430000003,99.69960292600001,22.4,0.23125412117294852,1.4895104895104896,1.1748251748251748,0.0,6.0
222,31.0,1.0,5.0,3.0,2.0,2.75,167.64000000000001,58.9670081,162.56,21.0,52.0,55.0,38.55535145,49.895160700000005,126.0,138.4,181.0,16.601480742000003,16.601480742000003,113.3980925,21.0,0.3561313466063407,1.8461538461538463,1.653846153846154,0.0,9.0
223,43.0,1.0,8.0,8.0,4.0,5.833333333333333,177.8,65.31730128000001,175.26,13.0,20.0,45.0,48.98797596,35.38020486,136.0,99.6,183.6,17.780820904000002,16.238606846,100.878943088,20.7,0.19902843113912558,1.5416666666666665,1.75,0.0,10.0
224,19.0,2.0,3.0,1.0,1.0,2.5,165.1,56.69904625,168.148,6.0,8.0,42.0,18.143694800000002,15.875732950000002,73.0,79.8,128.6,13.154178730000002,13.154178730000002,87.99691978000001,20.8,0.10582188584874123,1.28,1.32,7.0,3.0
225,27.0,1.0,5.0,3.0,4.0,4.333333333333333,177.8,74.84274105,177.8,22.0,51.0,42.0,29.48350405,38.55535145,75.0,56.6,65.6,20.774530546,20.774530546,127.82232986600002,23.7,0.2939496829131701,1.5151515151515151,1.3939393939393938,7.0,4.0
226,26.0,2.0,5.0,4.0,4.0,4.333333333333333,167.64000000000001,61.23496995,170.18,12.0,20.0,45.0,27.2155422,24.947580350000003,75.0,75.4,93.8,15.87573295,15.87573295,100.24391377000002,21.8,0.19596645527544673,1.4074074074074074,1.4444444444444446,9.0,4.0
227,25.0,1.0,3.0,3.0,2.0,1.6666666666666667,173.99,68.94604024,172.72,18.0,30.0,35.0,31.751465900000003,40.36972093,203.0,108.2,164.2,20.048782754,19.50447191,97.06876718000001,22.8,0.26107373153472346,1.5855263157894737,1.4605263157894737,5.0,5.0
228,24.0,1.0,3.0,1.0,2.0,2.5,179.07,79.83225712000001,184.912,10.0,30.0,20.0,7.484274105000001,28.757756258,54.0,54.8,76.2,18.597287170000005,18.597287170000005,107.95498406000002,24.9,0.12526264896868042,1.3602272727272726,1.09375,7.0,3.0
229,35.0,1.0,4.0,3.0,3.0,8.916666666666666,173.355,64.86370891,176.53,24.0,37.0,42.0,36.287389600000004,45.359237,103.0,127.8,216.0,15.785014476,15.785014476,111.31156759800001,21.6,0.37000659387671764,1.6993006993006992,1.5594405594405594,9.0,4.0
230,28.0,1.0,3.0,1.0,3.0,2.9166666666666665,182.88,74.38914868,190.5,17.0,38.0,53.0,38.55535145,43.99845989,165.0,92.2,163.0,26.489794408,24.856861876,145.60315077,22.2,0.2285279547038365,1.5914634146341462,1.5182926829268293,11.0,6.0
231,41.0,1.0,4.0,2.0,3.0,3.3333333333333335,187.96,79.37866475,180.34,14.0,26.0,12.0,2.2679618500000003,36.287389600000004,35.0,71.8,120.0,19.685908857999998,19.232316488000002,90.718474,22.5,0.17636980974790206,1.457142857142857,1.0285714285714287,7.0,0.0
232,40.0,1.0,8.0,3.0,3.0,1.6666666666666667,180.34,74.84274105,180.34,22.0,37.0,73.0,40.8233133,40.8233133,205.0,149.4,277.2,28.394882361999997,26.036202038,149.6854821,23.0,0.2939496829131701,1.5454545454545454,1.5454545454545454,11.0,0.0
233,54.0,1.0,4.0,4.0,3.0,3.3333333333333335,195.58,75.74992579,196.85,19.0,24.0,56.0,31.751465900000003,45.359237,165.0,112.4,177.8,24.312551032000005,24.312551032000005,139.25285759000002,19.8,0.2508253282342918,1.5988023952095807,1.4191616766467066,0.0,8.0
234,27.0,2.0,3.0,2.0,4.0,5.0,157.48,55.33826914,157.48,12.0,12.0,69.0,20.41165665,20.41165665,125.0,99.2,140.0,17.23651006,17.690102430000003,111.58372302000002,22.3,0.21684812673922385,1.3688524590163935,1.3688524590163935,9.0,7.0
235,32.0,1.0,4.0,1.0,3.0,0.8333333333333334,180.34,77.56429527,177.8,8.0,23.0,28.0,20.41165665,27.2155422,102.0,112.2,185.6,21.046685968,21.046685968,109.22504269599999,23.8,0.10314023961865618,1.3508771929824561,1.263157894736842,0.0,1.0
236,23.0,1.0,3.0,2.0,4.0,2.9166666666666665,170.18,70.624332009,182.88,23.0,40.0,86.0,58.286619545,49.895160700000005,275.0,171.4,268.0,26.217638986000004,26.217638986000004,176.628868878,24.4,0.32566679706179735,1.7064868336544639,1.8253050738599872,17.0,10.0
237,28.0,1.0,2.0,1.0,2.0,1.25,177.8,68.0388555,182.88,28.0,35.8,24.0,29.48350405,63.502931800000006,55.0,55.0,69.2,25.038298824,25.038298824,161.02529135,21.5,0.41152955607843816,1.9333333333333336,1.4333333333333336,3.0,5.0
238,28.0,1.0,3.0,2.0,1.0,1.25,165.1,62.59574706,165.1,20.0,35.0,63.0,38.55535145,49.895160700000005,124.0,101.0,130.4,22.498181552000005,22.498181552000005,103.41906036,23.0,0.31951052490561965,1.7971014492753623,1.615942028985507,11.0,8.0
239,28.0,1.0,3.0,2.0,2.0,2.0833333333333335,175.26,76.20351816,184.15,19.0,40.0,52.0,29.48350405,41.911934988000006,135.0,72.6,117.2,25.129017298,24.675424928,102.05828325,24.8,0.24933232032813535,1.5529362660705177,1.386904761904762,0.0,7.0
240,29.0,2.0,4.0,2.0,2.0,2.5,152.4,49.895160700000005,154.94,5.0,13.0,13.0,4.535923700000001,8.527536556000001,32.0,43.6,83.8,10.704779932000001,10.759211016400002,68.58316634399999,21.5,0.10021011917494435,1.1722449239039627,1.0909090909090908,7.0,4.0
